ID,Name,Category,Pictures,Price,Featured,Status,Updated,ImageLinks,DescriptionSummary
128,"128 Sold Pierre Le Faguays 'Tropheé' a green patinated bronze figural Group, circa 1925",Recently Sold,4 x,"€3,400.00",No,2,04/08/2023,"['https://file.4pm.ie/736/422d5344.jpg', 'https://file.4pm.ie/736/350e92a4.jpg', 'https://file.4pm.ie/736/d2ebc57.jpg', 'https://file.4pm.ie/736/aa93afe1.jpg']","Height: 26 (66cm); Materials: Bronze, Marble"
129,129 Murano Glass Pipe Chandelier - Circa 1960 - Italian,Luxury Table Lamps and Lighting - Antique Lamps,3 x,"€1,950.00",No,1,18/03/2017,"['https://file.4pm.ie/761/573a2349.jpg', 'https://file.4pm.ie/761/3fc38aef.jpg', 'https://file.4pm.ie/761/1c70af63.jpg']",Height: 26 (66cm); Materials: Glass; Provenance: Ireland
130,130 Sold Ted Jones - Oil on Canvas - Thinking of Home - Circa 1992,Recently Sold,4 x,"€5,500.00",No,1,26/05/2018,"['https://file.4pm.ie/816/fc23e49a.jpg', 'https://file.4pm.ie/816/8945bb57.jpg', 'https://file.4pm.ie/816/e1ed0e53.jpg', 'https://file.4pm.ie/816/7c4ddcbd.jpg']","Height: 16 (41cm), Width: 12 (30.5cm)"
131,131 Marble Topped Rosewood Console Table - French Circa 1835,Fine Furniture - Antiques from Dublin Ireland,4 x,"€2,250.00",No,1,24/02/2023,"['https://file.4pm.ie/927/190f0a30.jpg', 'https://file.4pm.ie/927/56ee57a8.jpg', 'https://file.4pm.ie/927/ec696693.jpg', 'https://file.4pm.ie/927/78ca1466.jpg']","Height: 33 (84cm), Depth: 19.75 (50cm), Width: 35.5 (90cm); Materials: Marble"
132,132 Sold Antique Flame Mahogany English Regency Tea Poy Gillows Lancaster Tea Caddy 19 Ct,Recently Sold,8 x,"€1,475.00",No,2,20/11/2021,"['https://file.4pm.ie/915/95d25231.jpg', 'https://file.4pm.ie/915/9671929c.jpg', 'https://file.4pm.ie/915/fb216b35.jpg', 'https://file.4pm.ie/915/1c05ec20.jpg', 'https://file.4pm.ie/915/c307acd3.jpg', 'https://file.4pm.ie/915/6561f42.jpg', 'https://file.4pm.ie/915/74d16d5f.jpg', 'https://file.4pm.ie/915/2af441f.jpg']",Materials: Glass
133,133 Framed Map of Ireland - 1793 - Alexander Taylor - Excellent Condition,Newest Listings - Art and Antique Gallery Dublin,7 x,"€1,950.00",No,1,22/02/2025,"['https://file.4pm.ie/947/1349436a.jpg', 'https://file.4pm.ie/947/34168bf3.jpg', 'https://file.4pm.ie/947/179bc44f.jpg', 'https://file.4pm.ie/947/1b037db.jpg', 'https://file.4pm.ie/947/2524945f.jpg', 'https://file.4pm.ie/947/2e569352.jpg', 'https://file.4pm.ie/947/e9b90d0b.jpg']","Height: 33.25 (84.5cm), Width: 28.5 (73cm); Provenance: Ireland"
134,134 Sold Rare Irish Carved Bog Oak Book Slide Attrib. To Cornelius Goggin Dublin Ireland 19Ct,Recently Sold,7 x,"€1,375.00",No,2,06/07/2019,"['https://file.4pm.ie/866/7b3ebbad.jpg', 'https://file.4pm.ie/866/f2808589.jpg', 'https://file.4pm.ie/866/eb1244e2.jpg', 'https://file.4pm.ie/866/21410cb1.jpg', 'https://file.4pm.ie/866/74996381.jpg', 'https://file.4pm.ie/866/8c88b067.jpg', 'https://file.4pm.ie/866/e0a83108.jpg']","Width: 19.25 (49cm), Depth: 6.25 (15.75cm); Materials: Oak; Provenance: Ireland; Features: Rare piece"
135,135 Georgian Revival Mahogany Stool Circa 1920,Fine Furniture - Antiques from Dublin Ireland,4 x,€555.00,No,1,11/03/2020,"['https://file.4pm.ie/899/cdc60faf.jpg', 'https://file.4pm.ie/899/5a98f018.jpg', 'https://file.4pm.ie/899/55de2ad7.jpg', 'https://file.4pm.ie/899/14631f37.jpg']","Height: 20 (51cm), Width: 24 (61cm), Depth: 20 (51cm); Materials: Mahogany"
136,136 Sold 1975 John Pinches Genius of Leonardo da Vinci Silver Proof 50 Medal Set,Recently Sold,11 x,"€2,500.00",No,2,26/08/2023,"['https://file.4pm.ie/933/c586e975.jpg', 'https://file.4pm.ie/933/7bb27ee6.jpg', 'https://file.4pm.ie/933/ab845102.jpg', 'https://file.4pm.ie/933/b16a9841.jpg', 'https://file.4pm.ie/933/7c0153a3.jpg', 'https://file.4pm.ie/933/ce745e3a.jpg', 'https://file.4pm.ie/933/6fac71d1.jpg', 'https://file.4pm.ie/933/9939e824.jpg', 'https://file.4pm.ie/933/9bff3cd7.jpg', 'https://file.4pm.ie/933/4689a390.jpg', 'https://file.4pm.ie/933/a983a52b.jpg']","Width: 17.5 (44.5cm), Depth: 11.25 (28.5cm), Height: 9.5 (24cm); Materials: Silver"
137,137 Sold Museum Quality Irish Killarney Antique Table Circa 1870,Recently Sold,5 x,"€5,950.00",No,2,26/10/2019,"['https://file.4pm.ie/153/ebbaaa0d.jpg', 'https://file.4pm.ie/153/9b366693.jpg', 'https://file.4pm.ie/153/9fe824e8.jpg', 'https://file.4pm.ie/153/36abd02.jpg', 'https://file.4pm.ie/153/d311e8be.jpg']","Height: 30 (76cm), Width: 23.75 (60.5cm), Depth: 17 (43.5cm); Materials: Arbutus, Yew wood; Provenance: made in Co Kerry Ireland in the late ; Features: Original condition; State: Restored/Cleaned"
138,138 Daniel’s Answer to the King - Briton Rivière - Large Framed Engraving,Paintings and Engravings - Antique Shop Ireland,4 x,€850.00,No,1,31/07/2020,"['https://file.4pm.ie/866/b1676bfe.jpg', 'https://file.4pm.ie/866/acf3cf4e.jpg', 'https://file.4pm.ie/866/eb0d4d42.jpg', 'https://file.4pm.ie/866/d5a29b2b.jpg']","Width: 36 (91.5cm), Height: 25 (63.5cm)"
139,139 Sold Kenneth Webb - Carrickfergus Castle and Quay - Oil on Canvas,Recently Sold,3 x,"€8,950.00",No,2,17/11/2023,"['https://file.4pm.ie/917/dda31e65.jpg', 'https://file.4pm.ie/917/1d9eddf9.jpg', 'https://file.4pm.ie/917/82cf7815.jpg']","Height: 22 (56cm), Width: 46 (117cm), Height: 16 (40.6cm), Width: 40 (101.6cm); Provenance: Ireland"
140,140 Antique Art Nouveau English Sterling Silver Sporting Trophy Cup Bowl Centerpiece,Newest Listings - Art and Antique Gallery Dublin,7 x,"€1,250.00",No,1,21/08/2024,"['https://file.4pm.ie/944/157965b1.jpg', 'https://file.4pm.ie/944/78285208.jpg', 'https://file.4pm.ie/944/84045fff.jpg', 'https://file.4pm.ie/944/e2316230.jpg', 'https://file.4pm.ie/944/d0dcc122.jpg', 'https://file.4pm.ie/944/85aa904a.jpg', 'https://file.4pm.ie/944/22bb8e90.jpg']",Width: 10.25 (26cm); Materials: Silver; Features: Rare piece
141,141 Sold Antique French Sevres Ormolu Gilt Bronze Framed Plaque Hand Painted Picture 19Ct,Recently Sold,7 x,€875.00,No,2,02/07/2024,"['https://file.4pm.ie/927/29c3576a.jpg', 'https://file.4pm.ie/927/cb3c01b4.jpg', 'https://file.4pm.ie/927/98cd88b8.jpg', 'https://file.4pm.ie/927/f8b54e77.jpg', 'https://file.4pm.ie/927/86223864.jpg', 'https://file.4pm.ie/927/86b7aac6.jpg', 'https://file.4pm.ie/927/6b2f221a.jpg']",Height: 17 (43.25cm); Materials: Porcelain
142,142 Sold Rare Manning of Ireland Jewellery Box - Irish Made - Ebony,Recently Sold,6 x,€890.00,No,2,07/01/2025,"['https://file.4pm.ie/946/2797f0b4.jpg', 'https://file.4pm.ie/946/7179b103.jpg', 'https://file.4pm.ie/946/7e22f430.jpg', 'https://file.4pm.ie/946/d31a2369.jpg', 'https://file.4pm.ie/946/1cc15121.jpg', 'https://file.4pm.ie/946/44ead888.jpg']","Materials: Ebony, Mahogany; Provenance: Ireland; Features: Rare piece"
143,143 Parisienne Hanging Lantern by Limehouse - Distressed Brass - Large,Luxury Table Lamps and Lighting - Antique Lamps,1 x,"€1,200.00",No,1,05/08/2023,['https://file.4pm.ie/933/335d80bf.jpg'],"Height: 24.75 (63cm), Width: 13.5 (34.5cm); Provenance: made in Solid Brass with a distressed finish. Inspired by classic French Architecture this lantern is perfect for an entrance porch, or a grand hallway. Please note dimensions. Height "
144,144 Sold Ancient Counties of England - Birmingham Mint a 40-medal - Silver,Recently Sold,10 x,"€1,250.00",No,2,20/03/2024,"['https://file.4pm.ie/925/463c8ef.jpg', 'https://file.4pm.ie/925/127eaadc.jpg', 'https://file.4pm.ie/925/d9eb6c64.jpg', 'https://file.4pm.ie/925/a2088884.jpg', 'https://file.4pm.ie/925/eda807bb.jpg', 'https://file.4pm.ie/925/c1dade26.jpg', 'https://file.4pm.ie/925/ddd0069.jpg', 'https://file.4pm.ie/925/96566820.jpg', 'https://file.4pm.ie/925/c2821ef0.jpg', 'https://file.4pm.ie/925/592186d1.jpg']","Width: 18.8 (48cm), Depth: 13 (33cm), Height: 3.75 (9.5cm); Materials: Silver"
145,145 French Tantalus - Rosewood - Circa 1890 - Complete,"Jewellery Caskets, Writing Slopes and Tea Caddies",5 x,"€1,850.00",No,1,05/03/2014,"['https://file.4pm.ie/153/6741042b.jpg', 'https://file.4pm.ie/153/34cf665d.jpg', 'https://file.4pm.ie/153/83ecd9fc.jpg', 'https://file.4pm.ie/153/12472e53.jpg', 'https://file.4pm.ie/153/ec5df66b.jpg']","Height: 10 (25.5cm), Width: 12 (31cm), Depth: 11 (28cm); Materials: Glass, Ivory; Provenance: Ireland"
146,146 Harry Kernoff RHA (1900-1974) - Pastel - Portrait of a Girl,Paintings and Engravings - Antique Shop Ireland,4 x,€475.00,No,1,03/07/2024,"['https://file.4pm.ie/943/a174be50.jpg', 'https://file.4pm.ie/943/896444c9.jpg', 'https://file.4pm.ie/943/c6aa1967.jpg', 'https://file.4pm.ie/943/967bbc75.jpg']","Height: 17 (43.2cm), Width: 13 (33cm), Height: 24 (61cm), Width: 20 (5.8cm)"
147,147 Sold Emilio Trad (b1953 Argentina) - Oil on Canvas - 'L'oiseau rouge',Recently Sold,4 x,"€19,500.00",No,2,10/09/2022,"['https://file.4pm.ie/923/ac6b3ef7.jpg', 'https://file.4pm.ie/923/d0edd94d.jpg', 'https://file.4pm.ie/923/80682a47.jpg', 'https://file.4pm.ie/923/91f6a994.jpg']","Height: 51 (130cm), Width: 38 (97cm), Width: 43 (109.5cm)"
148,"148 Daniel Van der Putten - Ballycowan Castle, Offaly - Oil Painting on Panel",Paintings of Ireland,3 x,"€7,950.00",No,1,18/03/2023,"['https://file.4pm.ie/928/f666970c.jpg', 'https://file.4pm.ie/928/bbc1c410.jpg', 'https://file.4pm.ie/928/71fab1b3.jpg']","Width: 22 (56cm), Height: 16 (41cm); Provenance: Ireland; Features: Rare piece"
149,149 Antique Bronze Burl Walnut French Jewelry Sewing Casket Silk Lined Interior 19C,"Jewellery Caskets, Writing Slopes and Tea Caddies",7 x,€975.00,No,1,25/01/2025,"['https://file.4pm.ie/946/765d3011.jpg', 'https://file.4pm.ie/946/5ee1bae9.jpg', 'https://file.4pm.ie/946/305166a9.jpg', 'https://file.4pm.ie/946/3f42bf8f.jpg', 'https://file.4pm.ie/946/210c28b5.jpg', 'https://file.4pm.ie/946/a23d672.jpg', 'https://file.4pm.ie/946/d3aba49e.jpg']","Materials: Bronze, Walnut"
150,150 Sold Superb Luxury Chess Set - Bronze Gold and Silver - Italian - Venetian,Recently Sold,2 x,"€11,950.00",No,2,13/12/2024,"['https://file.4pm.ie/923/7cb60dc6.jpg', 'https://file.4pm.ie/941/9bb05b7a.jpg']","Height: 7 (18cm), Width: 26.3 (67cm), Height: 3.75 (9.5cm); Materials: Bronze, Gold, Marble, Silver; Provenance: made in Italy and depicting The Venetian Middle Ages. This unique Chess Set, made in Bronze by lost wax process technique, finished using Real Gold "
151a,151a Rare Set of old United Ireland Magazine Satirical Cartoons all Late Victorian and original,Newest Listings - Art and Antique Gallery Dublin,8 x,€550.00,No,1,23/09/2017,"['https://file.4pm.ie/807/266f22e3.jpg', 'https://file.4pm.ie/807/3b00e28.jpg', 'https://file.4pm.ie/807/2d28f2a1.jpg', 'https://file.4pm.ie/807/1ee912f5.jpg', 'https://file.4pm.ie/807/c25bfd38.jpg', 'https://file.4pm.ie/807/d0c473c2.jpg', 'https://file.4pm.ie/807/7e68624f.jpg', 'https://file.4pm.ie/807/460e7215.jpg']","Height: 10 (26cm), Width: 14 (36cm); Provenance: Ireland; Features: Rare piece"
152,152 Antique Pair Figurel French Bronze Ormolu Marble Classical Maiden Female Figures,Newest Listings - Art and Antique Gallery Dublin,6 x,"€2,250.00",No,1,21/05/2025,"['https://file.4pm.ie/948/220f5514.jpg', 'https://file.4pm.ie/948/40437901.jpg', 'https://file.4pm.ie/948/956037c0.jpg', 'https://file.4pm.ie/948/6424427.jpg', 'https://file.4pm.ie/948/16e7e35e.jpg', 'https://file.4pm.ie/948/302a9636.jpg']","Materials: Bronze, Marble; State: Restored/Cleaned"
153,153 Sold Pair Antique Grand Tour French Brass Egyptian Sphinx Oil Lamps Cranberry Glass,Recently Sold,6 x,"€1,275.00",No,2,29/12/2023,"['https://file.4pm.ie/924/e62316e0.jpg', 'https://file.4pm.ie/924/bb47bbd9.jpg', 'https://file.4pm.ie/924/2a1894f4.jpg', 'https://file.4pm.ie/924/ac8054a2.jpg', 'https://file.4pm.ie/924/4e7046ce.jpg', 'https://file.4pm.ie/924/9e407a32.jpg']","Height: 20.5 (52cm), Width: 4.5 (11.5cm), Depth: 4.5 (11.5cm); Materials: Glass; Provenance: made in France by A"
154,154 Antique Regency Chamberlains Worcester Plate Centerpiece National Gallery London,Porcelain - Antiques in Dublin Ireland,7 x,"€1,475.00",No,1,18/09/2022,"['https://file.4pm.ie/924/5b5bc024.jpg', 'https://file.4pm.ie/924/5b079335.jpg', 'https://file.4pm.ie/924/e94b31e6.jpg', 'https://file.4pm.ie/924/86fd4fa3.jpg', 'https://file.4pm.ie/924/3ad37198.jpg', 'https://file.4pm.ie/924/f67a2b86.jpg', 'https://file.4pm.ie/924/d4829955.jpg']","Width: 13.25 (33.5cm); Materials: Gold, Porcelain; Features: Rare piece"
155,155 Rare Design Art Deco Crystal Decanter set Heinrich Hoffmann 1920's,Crystal and Glass - Antique Gifts,5 x,"€2,500.00",No,1,05/11/2016,"['https://file.4pm.ie/741/7309a07b.jpg', 'https://file.4pm.ie/741/6206038b.jpg', 'https://file.4pm.ie/741/8df1397a.jpg', 'https://file.4pm.ie/741/2b131745.jpg', 'https://file.4pm.ie/741/84e49048.jpg']",Materials: Glass; Provenance: Ireland; Features: Rare piece
156,156 Sold Antique French Kingwood Jardinière Planter Centerpiece Sevres Porcelain Plaques,Recently Sold,8 x,€875.00,No,2,05/02/2022,"['https://file.4pm.ie/916/9891f4c5.jpg', 'https://file.4pm.ie/916/a427ce57.jpg', 'https://file.4pm.ie/916/b18adf60.jpg', 'https://file.4pm.ie/916/a02f5209.jpg', 'https://file.4pm.ie/916/8820dc68.jpg', 'https://file.4pm.ie/916/762a2ee8.jpg', 'https://file.4pm.ie/916/46a9582f.jpg', 'https://file.4pm.ie/916/ae002541.jpg']","Width: 13.5 (34cm), Depth: 8.5 (21.5cm), Height: 7 (17.5cm); Materials: Porcelain"
157,157 Sold Paul Ferriter - The Giant Irish Elks - Superb Bronze by Ireland's finest Sculptor,Recently Sold,3 x,"€9,750.00",No,2,18/01/2019,"['https://file.4pm.ie/791/8b0a2a4e.jpg', 'https://file.4pm.ie/791/81fc345d.jpg', 'https://file.4pm.ie/791/911f715a.jpg']",Height: 17 (42cm); Materials: Bronze
158,158 Sold Stunning Gallo Alabaster Lantern - Brass - Eichholtz Design,Recently Sold,5 x,"€4,350.00",No,2,21/08/2024,"['https://file.4pm.ie/920/51e51239.jpg', 'https://file.4pm.ie/920/4a2780bd.jpg', 'https://file.4pm.ie/920/2d56b89c.jpg', 'https://file.4pm.ie/920/5e2113c8.jpg', 'https://file.4pm.ie/920/bcbf85c5.jpg']",Height: 25.6 (65cm); Features: Rare piece
159,159 Sold Antique Pair English Porcelain Royal Worcester James Hadley Blush Figures 19thCt,Recently Sold,10 x,"€1,275.00",No,2,09/06/2025,"['https://file.4pm.ie/929/884bcccb.jpg', 'https://file.4pm.ie/929/315d50ca.jpg', 'https://file.4pm.ie/929/3c1f460d.jpg', 'https://file.4pm.ie/929/2e0c683.jpg', 'https://file.4pm.ie/929/700c9092.jpg', 'https://file.4pm.ie/929/2ad03459.jpg', 'https://file.4pm.ie/929/838765fe.jpg', 'https://file.4pm.ie/929/ec5198df.jpg', 'https://file.4pm.ie/929/97ac9ec0.jpg', 'https://file.4pm.ie/929/741695bb.jpg']",Height: 13.5 (33.5cm)
160,160 Antique English Sterling Silver Brick Layers Trowel Bone Handle Henry Wilkinson,Newest Listings - Art and Antique Gallery Dublin,7 x,€675.00,No,1,07/10/2024,"['https://file.4pm.ie/945/3f70dc5a.jpg', 'https://file.4pm.ie/945/ca4a54e9.jpeg', 'https://file.4pm.ie/945/c1e4ca96.jpg', 'https://file.4pm.ie/945/9eefc384.jpg', 'https://file.4pm.ie/945/e8a9ef01.jpg', 'https://file.4pm.ie/945/4750e8c4.jpg', 'https://file.4pm.ie/945/2e9344c.jpg']",Materials: Silver
161,161 Sold Large French Casket in Light Mahogany - Circa 1890,Recently Sold,5 x,"€1,450.00",No,2,25/08/2018,"['https://file.4pm.ie/619/1f9ee682.jpg', 'https://file.4pm.ie/619/485a01fc.jpg', 'https://file.4pm.ie/619/a5a07aaf.jpg', 'https://file.4pm.ie/619/d6ec366a.jpg', 'https://file.4pm.ie/619/30914dd7.jpg']","Width: 20 (51cm), Depth: 14.5 (37cm); Materials: Mahogany"
162,162 French Paris Porcelain and Bisque Vases - Circa 1890,Porcelain - Antiques in Dublin Ireland,6 x,€850.00,No,1,06/03/2020,"['https://file.4pm.ie/899/fcb99994.jpg', 'https://file.4pm.ie/899/7799d64b.jpg', 'https://file.4pm.ie/899/fbbb489e.jpg', 'https://file.4pm.ie/899/7c9649ef.jpg', 'https://file.4pm.ie/899/d0faf32e.jpg', 'https://file.4pm.ie/899/33987028.jpg']",Height: 10 (25.4cm); Materials: Porcelain
163,163 Very Rare Ceromonial Wine Glass - Queen Victoria Jubilee 1887,Crystal and Glass - Antique Gifts,8 x,"€1,500.00",No,1,21/03/2022,"['https://file.4pm.ie/917/39482f04.jpg', 'https://file.4pm.ie/917/1ce0a0b5.jpg', 'https://file.4pm.ie/917/70ec67a8.jpg', 'https://file.4pm.ie/917/4defdc96.jpg', 'https://file.4pm.ie/917/7d0c244f.jpg', 'https://file.4pm.ie/917/b0e55fa3.jpg', 'https://file.4pm.ie/917/93b31aee.jpg', 'https://file.4pm.ie/917/98c80706.jpg']","Height: 9 (23cm); Materials: Glass; Provenance: provenance on this Glass is also an excellent one. These are very collectable and command high prices when they rarely come up for auction. Height ; Features: Provenance available, Rare piece"
164,164 Sold Rare Apprentice Piece - Mahogany Serpentine Sideboard - Miniature - Circa 1900,Recently Sold,3 x,€995.00,No,2,29/12/2022,"['https://file.4pm.ie/868/6ebdf63d.jpg', 'https://file.4pm.ie/868/4b9d4484.jpg', 'https://file.4pm.ie/868/eb782970.jpg']","Height: 11.5 (29.5cm), Width: 18 (46cm), Depth: 8.5 (22cm); Materials: Mahogany; Features: Rare piece"
165,165 Sold Bronze - Yeats - Race Horse - Limited Edition - Philip Blacker - Irish,Recently Sold,9 x,"€12,500.00",No,2,12/02/2020,"['https://file.4pm.ie/897/19790d5b.jpg', 'https://file.4pm.ie/897/1f5cf721.jpg', 'https://file.4pm.ie/897/1b2cfd5b.jpg', 'https://file.4pm.ie/897/28131753.jpg', 'https://file.4pm.ie/897/9928b7ba.jpg', 'https://file.4pm.ie/897/93db4d13.jpg', 'https://file.4pm.ie/897/be0adcfb.jpg', 'https://file.4pm.ie/897/165c07bd.jpg', 'https://file.4pm.ie/897/c0a32d4c.jpg']","Height: 15.5 (40cm), Width: 23 (59cm), Depth: 5 (13cm); Materials: Bronze, Gold; Provenance: Ireland"
166,166 Antique Lady's Ormolu Bronze Dore Jewellery Box Casket Maison Boissier Paris,Newest Listings - Art and Antique Gallery Dublin,6 x,€975.00,No,1,24/04/2025,"['https://file.4pm.ie/947/207da642.jpg', 'https://file.4pm.ie/947/ed2a3c5d.jpg', 'https://file.4pm.ie/947/84bbb947.jpg', 'https://file.4pm.ie/947/10ed0ec6.jpg', 'https://file.4pm.ie/947/30b5ee18.jpg', 'https://file.4pm.ie/947/807683be.jpg']","Width: 7 (18cm), Height: 5.75 (14.5cm); Materials: Gold"
167,167 Sold Italian Chess Board and Hand Made Pieces - Excellent Quality,Recently Sold,3 x,€495.00,No,2,15/03/2025,"['https://file.4pm.ie/946/58a44d5d.jpg', 'https://file.4pm.ie/946/5654773d.jpg', 'https://file.4pm.ie/946/f7789de4.jpg']","Depth: 18.9 (48cm), Height: 4 (10cm)"
168,168 Sold Antique Victorian Rosewood Tunbridge Ware Double Tea Caddy Box 19th Century,Recently Sold,8 x,€530.00,No,2,21/10/2020,"['https://file.4pm.ie/897/5bb2b7ce.jpg', 'https://file.4pm.ie/897/becebff2.jpg', 'https://file.4pm.ie/897/3303e9db.jpg', 'https://file.4pm.ie/897/363451b3.jpg', 'https://file.4pm.ie/897/9ce80905.jpg', 'https://file.4pm.ie/897/b5e5ba45.jpg', 'https://file.4pm.ie/897/8b111697.jpg', 'https://file.4pm.ie/897/4e2d35ab.jpg']",Width: 8 (20.5cm); Materials: Silver; Features: Inlaid decoration
169,169 Sold Bronze - Generous - Race Horse - Limited Edition - Philip Blacker - Irish,Recently Sold,7 x,"€15,500.00",No,2,12/02/2020,"['https://file.4pm.ie/897/9490038a.jpg', 'https://file.4pm.ie/897/fb7f4bcd.jpg', 'https://file.4pm.ie/897/89e86f0c.jpg', 'https://file.4pm.ie/897/66685987.jpg', 'https://file.4pm.ie/897/3eeb5127.jpg', 'https://file.4pm.ie/897/18d82e53.jpg', 'https://file.4pm.ie/897/373c3c2e.jpg']","Height: 19 (48.5cm), Width: 26 (66cm), Depth: 5.5 (14cm); Materials: Bronze, Gold; Provenance: Ireland"
170,170 Superb Pair of Prismatic Glass and Chrome Lanterns - English,Lighting,6 x,€995.00,No,1,19/06/2020,"['https://file.4pm.ie/903/2a565d82.jpg', 'https://file.4pm.ie/903/9d33c4aa.jpg', 'https://file.4pm.ie/903/2df9f66e.jpg', 'https://file.4pm.ie/903/3e6be4f9.jpg', 'https://file.4pm.ie/903/a4d3aa8c.jpg', 'https://file.4pm.ie/903/be180834.jpg']",Height: 19 (48.5cm); Materials: Glass
171,171 The Great Book of Irish Genealogies - Five volumes. Dublin: De Búrca - 2003-4,Irish Collection - Irish Antiques from Dublin - Ireland,5 x,€575.00,No,1,06/08/2022,"['https://file.4pm.ie/922/2bc24cf.jpg', 'https://file.4pm.ie/922/721c18ca.jpg', 'https://file.4pm.ie/922/a91e97c4.jpg', 'https://file.4pm.ie/922/5573a47c.jpg', 'https://file.4pm.ie/922/5f469491.jpg']","Height: 11.75 (29.5cm), Depth: 9 (23cm), Width: 15.5 (39.5cm); Provenance: Ireland"
172,"172 Pierre Le Faguays 'Glorie' a Patinated Bronze Model of an Athlete, circa 1925",Ormolu and Bronze Collection Dublin Ireland Antiques,4 x,"€1,750.00",No,1,08/10/2022,"['https://file.4pm.ie/636/f5115f2b.jpg', 'https://file.4pm.ie/636/98ddd363.jpg', 'https://file.4pm.ie/636/9b3414de.jpg', 'https://file.4pm.ie/636/50f65def.jpg']","Height: 24 (61cm), Width: 6.25 (16cm), Depth: 4 (10cm); Materials: Bronze, Marble"
173,173 Stunning English Girandole Mirror - Victorian - Carved Wood,Mirrors - French English Irish - Dublin Ireland,5 x,"€3,250.00",No,1,24/06/2023,"['https://file.4pm.ie/931/7922f747.jpg', 'https://file.4pm.ie/931/1d74d5b0.jpg', 'https://file.4pm.ie/931/1c5036a6.jpg', 'https://file.4pm.ie/931/27fa36db.jpg', 'https://file.4pm.ie/931/84baa502.jpg']","Height: 62.5 (159cm), Width: 34 (86cm)"
174,174 Sold Anglo Indian Vizagapatam Cribbage box Circa 1860,Recently Sold,5 x,€325.00,No,2,28/05/2022,"['https://file.4pm.ie/904/7149f2c7.jpg', 'https://file.4pm.ie/904/32828426.jpg', 'https://file.4pm.ie/904/a4ef54db.jpg', 'https://file.4pm.ie/904/d8c199c4.jpg', 'https://file.4pm.ie/904/c0bc74cf.jpg']","Height: 1.75 (4.5cm), Depth: 4.25 (11cm); Materials: Ebony, Ivory"
175,175 Sold Rare Irish Williams and Gibton - Twin Door Cabinet - Mahogany,Recently Sold,7 x,"€2,850.00",No,2,15/06/2023,"['https://file.4pm.ie/927/9cfee3dd.jpg', 'https://file.4pm.ie/927/4d86291b.jpg', 'https://file.4pm.ie/927/4528d0cb.jpg', 'https://file.4pm.ie/927/6ad3a82.jpg', 'https://file.4pm.ie/927/40f8ffe8.jpg', 'https://file.4pm.ie/927/a46bbc3b.jpg', 'https://file.4pm.ie/927/d99197b5.jpg']","Height: 35.5 (90cm), Width: 48 (122cm), Depth: 16 (42cm); Materials: Mahogany"
176,176 Sold 'Memories' Oil on Panel Steve Burgess (Born 1960),Recently Sold,5 x,"€3,950.00",No,2,03/09/2022,"['https://file.4pm.ie/919/a6ab7179.jpg', 'https://file.4pm.ie/919/637543c8.jpg', 'https://file.4pm.ie/919/bbfe49c3.jpg', 'https://file.4pm.ie/919/dff2f295.jpg', 'https://file.4pm.ie/919/1a0b333e.jpg']","Height: 17 (43cm), Width: 12 (30cm)"
177,177 Pair Art Deco Wall Lamps - Nickel with Flambé Shades,Luxury Table Lamps and Lighting - Antique Lamps,2 x,€890.00,No,1,22/03/2017,"['https://file.4pm.ie/762/5db2c7ff.jpg', 'https://file.4pm.ie/762/cf255932.jpg']",Height: 25.5 (65cm); Provenance: made in Germany and are wired and ready for use. Tey complete with matching Wall cup and would add a touch of Deco Style to any location. They are large so more suitable for a High Ceiling. Martin Fennelly Antiques - The Home of Art Deco in Ireland Height 
178,178 Sold Pair of Venini Murano Wall Lights - Large - Super Quality,Recently Sold,2 x,"€1,450.00",No,2,04/02/2019,"['https://file.4pm.ie/740/1e54309e.jpg', 'https://file.4pm.ie/740/322e4d9b.jpg']","Height: 23.5 (60cm), Width: 12 (30cm); Materials: Glass"
179,179 Sold Stunning Rare Pair French Mirrors Late 19thCt,Recently Sold,4 x,"€4,850.00",No,2,25/10/2019,"['https://file.4pm.ie/785/92348e53.jpg', 'https://file.4pm.ie/785/d05ac510.jpg', 'https://file.4pm.ie/785/6b2bae6d.jpg', 'https://file.4pm.ie/785/301baaba.jpg']",Provenance: Ireland
180,180 Sold William Butler Yeats letter - Signed original to Mr. Henley,Recently Sold,6 x,"€4,450.00",No,2,13/04/2024,"['https://file.4pm.ie/919/8b7dbb06.jpg', 'https://file.4pm.ie/919/b0dd9d27.jpg', 'https://file.4pm.ie/919/11702a80.jpg', 'https://file.4pm.ie/919/facb8f5.jpg', 'https://file.4pm.ie/919/29dfb945.jpg', 'https://file.4pm.ie/919/a5781c6.jpg']","Width: 21.7 (55cm), Height: 8.7 (22cm), Width: 6.7 (18cm); Materials: Glass, Silver"
181,181 Stunning Bob Brown Painting of a Village - Ruin Arch - Syria,Paintings and Engravings - Antique Shop Ireland,4 x,"€1,100.00",No,1,24/09/2013,"['https://file.4pm.ie/145/8cd8a2b8.jpg', 'https://file.4pm.ie/145/f37eadb4.jpg', 'https://file.4pm.ie/145/92c8eac3.jpg', 'https://file.4pm.ie/145/d7721565.jpg']","Width: 13 (33cm), Height: 11.5 (29cm); Features: Rare piece"
