ID,Name,Category,Pictures,Price,Featured,Status,Updated,ImageLinks,DescriptionSummary
988,988 Sold Fine Pair French Bronze - Ormolu Table Lamps Late 19th Ct,Recently Sold,6 x,"€1,275.00",No,2,12/05/2018,"['https://file.4pm.ie/819/b7da75eb.jpg', 'https://file.4pm.ie/819/613b741e.jpg', 'https://file.4pm.ie/819/4102dacf.jpg', 'https://file.4pm.ie/819/471f179a.jpg', 'https://file.4pm.ie/819/ce55d38c.jpg', 'https://file.4pm.ie/819/c8464ae.jpg']","Height: 17.5 (44.5cm), Width: 6 (15.25cm), Depth: 5.25 (13.25cm); Materials: Bronze, Gold"
989,989 Sold Pair of Antique French Gilt Mirrors - Circa 1890,Recently Sold,4 x,"€2,950.00",No,2,20/09/2024,"['https://file.4pm.ie/749/8bc355ef.jpg', 'https://file.4pm.ie/749/38212daf.jpg', 'https://file.4pm.ie/749/55349225.jpg', 'https://file.4pm.ie/749/8a5c0ba0.jpg']","Width: 35.75 (91cm), Height: 43.5 (110.5cm); Provenance: Ireland; Features: Rare piece"
990,990 Superb French Art Deco Clock and Garniture - Circa 1920 - Paris,Newest Listings - Art and Antique Gallery Dublin,6 x,"€3,450.00",No,1,29/07/2022,"['https://file.4pm.ie/922/fac3c623.jpg', 'https://file.4pm.ie/922/f0e709cd.jpg', 'https://file.4pm.ie/922/408b1c8f.jpg', 'https://file.4pm.ie/922/6d0546f6.jpg', 'https://file.4pm.ie/922/ffc635dc.jpg', 'https://file.4pm.ie/922/8fde5896.jpg']","Height: 10.5 (27cm), Depth: 6.25 (16cm), Width: 17.75 (45cm), Height: 10.25 (26cm), Depth: 4.75 (12cm), Width: 5.5 (14cm); Provenance: made in Paris . Displaying the complete array of Art Deco Design and in wonderful condition. The Clock is complimented by matching Garniture and the set makes for a very striking view. The Clock is wonderfully detailed with Deco Design Ladies, Motifs, Scarves and fine period detail to the sides and base. The Garniture are also finely detailed and the complete set which is of a large size would make an impressive Art Deco interior design statement in any home. The Clock is stamped from Paris and is working with original pendulem, Bell and Key. This is a real nice original Art Deco set. Dimensions Clock Height "
991,991 Sold Pair French Regency Period Ormolu Bronze Candlesticks early 19th Ct,Recently Sold,6 x,€875.00,No,2,14/04/2018,"['https://file.4pm.ie/800/d116fcef.jpg', 'https://file.4pm.ie/800/e1f60209.jpg', 'https://file.4pm.ie/800/1b6bdd36.jpg', 'https://file.4pm.ie/800/4037fe02.jpg', 'https://file.4pm.ie/800/4b5fcfbe.jpg', 'https://file.4pm.ie/800/f416e05a.jpg']","Height: 9.5 (24.25cm); Materials: Bronze, Gold"
992,992 Sold Attributed to Benedetto Boschetti Fine Bronze of Bust Ajax 19thCt,Recently Sold,6 x,€975.00,No,2,25/05/2018,"['https://file.4pm.ie/750/8f00d726.jpg', 'https://file.4pm.ie/750/ebcf18c5.jpg', 'https://file.4pm.ie/750/cae48912.jpg', 'https://file.4pm.ie/750/6e03f43e.jpg', 'https://file.4pm.ie/750/8bd6bc04.jpg', 'https://file.4pm.ie/750/657fe7f7.jpg']","Width: 5 (13cm); Materials: Bronze, Gold; Features: Original condition; State: Original condition"
993,993 Bronze Sculpture by Leon Bureau - The Lion Tamer - Signed,Ormolu and Bronze Collection Dublin Ireland Antiques,5 x,"€1,850.00",No,1,09/06/2024,"['https://file.4pm.ie/941/ba73513b.jpg', 'https://file.4pm.ie/941/33c1254f.jpg', 'https://file.4pm.ie/941/2ae6718.jpg', 'https://file.4pm.ie/941/e6848597.jpg', 'https://file.4pm.ie/941/95b29fc0.jpg']",Height: 14.25 (36cm); Materials: Bronze
994,994 Sold Galway Harbour - Oil on Canvas by Nancy Bailey (1913-2012),Recently Sold,5 x,"€2,250.00",No,2,23/11/2023,"['https://file.4pm.ie/933/b1983e3d.jpg', 'https://file.4pm.ie/933/1492640.jpg', 'https://file.4pm.ie/933/c1ce92c7.jpg', 'https://file.4pm.ie/933/1c5d88b4.jpg', 'https://file.4pm.ie/933/9db98904.jpg']","Width: 41 (104.5cm), Height: 25.5 (65cm), Width: 35 (89cm), Height: 19 (49cm); Features: Rare piece"
995,995 Superb Pair of Ormolu and Murano Lamps - Italian - Attributed to Barovier and Toso,Luxury Table Lamps and Lighting - Antique Lamps,5 x,"€1,690.00",No,1,26/10/2024,"['https://file.4pm.ie/824/4a4a7e1c.jpg', 'https://file.4pm.ie/824/9de82702.jpg', 'https://file.4pm.ie/824/4d61016a.jpg', 'https://file.4pm.ie/824/14827a15.jpg', 'https://file.4pm.ie/824/290b94e2.jpg']",Height: 21 (53.5cm)
996,996 French Scarf Box - Rosewood - Stunning Museum Quality Piece,"Jewellery Caskets, Writing Slopes and Tea Caddies",5 x,"€2,250.00",No,1,23/03/2016,"['https://file.4pm.ie/677/ed45e6fc.jpg', 'https://file.4pm.ie/677/32a04043.jpg', 'https://file.4pm.ie/677/eeda4cd7.jpg', 'https://file.4pm.ie/677/661d06a4.jpg', 'https://file.4pm.ie/677/b3449789.jpg']","Height: 9.25 (23.5cm), Width: 18.5 (47cm), Depth: 13.5 (34.5cm)"
997,"997 Sold Julian Friers RUA, 'By the Pond at Stephens Green' Oil on Canvas",Recently Sold,5 x,"€5,950.00",No,2,11/04/2025,"['https://file.4pm.ie/940/a900683.jpg', 'https://file.4pm.ie/940/9c555d6a.jpg', 'https://file.4pm.ie/940/2196aa4c.jpg', 'https://file.4pm.ie/940/293e953d.jpg', 'https://file.4pm.ie/940/a838e46a.jpg']","Height: 24 (61cm), Width: 18 (46cm); Provenance: Ireland; Features: Rare piece"
998,998 Set of Four Framed - Vintage Cars from Veteran and Vintage 1964,Paintings and Engravings,4 x,€990.00,No,1,08/07/2024,"['https://file.4pm.ie/896/55e6b8e2.jpg', 'https://file.4pm.ie/896/e3c553a5.jpg', 'https://file.4pm.ie/896/84227ec8.jpg', 'https://file.4pm.ie/896/94a3dd8f.jpg']","Height: 9.5 (24cm), Width: 14.5 (37cm); Materials: Walnut"
999,999 Sold English Glazed Large Walnut Jewellery Casket Circa 1900,Recently Sold,4 x,€895.00,No,2,07/12/2020,"['https://file.4pm.ie/889/9a3656f8.jpg', 'https://file.4pm.ie/889/ec15b2d6.jpg', 'https://file.4pm.ie/889/633ffd60.jpg', 'https://file.4pm.ie/889/54a0e79e.jpg']","Height: 12.75 (32cm), Width: 12 (30.5cm), Depth: 8 (20cm); Materials: Glass, Walnut"
M001,M001 The Orbis Vetus set - Global inspiration with vintage style,Newest Listings - Art and Antique Gallery Dublin,7 x,"€1,100.00",No,1,28/05/2025,"['https://file.4pm.ie/948/13267086.jpg', 'https://file.4pm.ie/948/2bc31e77.jpg', 'https://file.4pm.ie/948/697c81b0.jpg', 'https://file.4pm.ie/948/b4160071.jpg', 'https://file.4pm.ie/948/abc611cc.jpg', 'https://file.4pm.ie/948/777173a2.jpg', 'https://file.4pm.ie/948/7fe1656f.jpg']",Height: 21.06 (53.5cm); Materials: Glass
M002,M002 Large Art Deco Design Golden Glass Chadelier,Lighting,3 x,"€3,950.00",No,1,13/09/2017,"['https://file.4pm.ie/803/379dfb2c.jpg', 'https://file.4pm.ie/803/7a091cde.jpg', 'https://file.4pm.ie/803/6eac092f.jpg']",Height: 26.5 (67cm); Materials: Gold
M003,M003 Sold Nickel and Glass Lantern - Jet Set -eichholtz,Recently Sold,5 x,"€2,950.00",No,2,28/12/2024,"['https://file.4pm.ie/803/7ada7021.jpg', 'https://file.4pm.ie/803/783f981f.jpg', 'https://file.4pm.ie/803/2a29cb4d.jpg', 'https://file.4pm.ie/803/4a959145.jpg', 'https://file.4pm.ie/803/cef57022.jpg']","Height: 33 (84cm), Width: 22.75 (58cm); Materials: Glass"
M004,M004 Polished Stainless Steel Wine Cooler in The Bugatti Deco Style,Decorative,1 x,€845.00,No,2,25/04/2021,['https://file.4pm.ie/804/c887eb70.jpg'],"Width: 20 (51cm), Depth: 12 (30.5cm), Height: 8.25 (20.5cm)"
M005,M005 Sold Polished Steel -12 Light Chandelier - Art Nouveau - Deco,Recently Sold,4 x,"€1,850.00",No,2,23/11/2024,"['https://file.4pm.ie/750/d378beca.jpg', 'https://file.4pm.ie/750/c9cd09af.jpg', 'https://file.4pm.ie/750/db9e9bf4.jpg', 'https://file.4pm.ie/750/9ebd61db.jpg']",Height: 22.5 (57cm)
M006,M006 Pair of Nickel and Clear Glass Wall Lights - Art Deco Design,Lighting,5 x,€850.00,No,1,23/08/2017,"['https://file.4pm.ie/798/46658790.jpg', 'https://file.4pm.ie/798/aae9dad0.jpg', 'https://file.4pm.ie/798/79423dcf.jpg', 'https://file.4pm.ie/798/a4c8e0e3.jpg', 'https://file.4pm.ie/798/d3d92c2.jpg']","Height: 14 (35cm), Width: 11 (28cm); Materials: Glass"
M006,M006 Pair of Nickel and Clear Glass Wall Lights - Art Deco Design,Luxury Table Lamps and Lighting - Antique Lamps,5 x,€850.00,No,1,23/08/2017,"['https://file.4pm.ie/798/a31c7cad.jpg', 'https://file.4pm.ie/798/9cf7f158.jpg', 'https://file.4pm.ie/798/81a1ec85.jpg', 'https://file.4pm.ie/798/a105edd2.jpg', 'https://file.4pm.ie/798/c13de317.jpg']","Height: 14 (35cm), Width: 11 (28cm); Materials: Glass"
M007,M007 Triple Light Lantern - Crystal and Patinated Bronze,Lighting,4 x,"€1,850.00",No,1,15/09/2017,"['https://file.4pm.ie/805/47062749.jpg', 'https://file.4pm.ie/805/514e6c1f.jpg', 'https://file.4pm.ie/805/82e4df6d.jpg', 'https://file.4pm.ie/805/8213330f.jpg']","Height: 38.5 (98cm), Width: 47 (20cm), Depth: 12.5 (32cm); Materials: Glass"
M008,M008 Sold Pair of Large Lidded Urns - Cut Glass - In The Irish Style,Recently Sold,3 x,€595.00,No,2,22/07/2023,"['https://file.4pm.ie/926/b1c59b14.jpg', 'https://file.4pm.ie/926/2499ffc0.jpg', 'https://file.4pm.ie/926/4266cd02.jpg']",Height: 29.1 (74cm); Materials: Glass
M009,M009 Italian Lantern - 4 Lights - The Roma Lantern,Lighting,3 x,"€1,200.00",No,1,24/02/2017,"['https://file.4pm.ie/758/56df06d9.jpg', 'https://file.4pm.ie/758/e8d906d6.jpg', 'https://file.4pm.ie/758/bf7038d2.jpg']","Height: 24.5 (62cm), Width: 33 (84cm), Depth: 16.5 (42cm)"
M010,M010 Nickel finish pendant Lantern with Cream Shades,Lighting,1 x,"€2,200.00",No,1,17/07/2017,['https://file.4pm.ie/791/3d2a591f.jpg'],Height: 39.75 (101cm)
M011,M011 Amber and Black Geometric Mirror - 1920's Design Allure,Mirrors,1 x,"€1,290.00",No,1,25/09/2017,['https://file.4pm.ie/807/6289ecb4.jpg'],This Mirror will add a touch of 1920's design to your home. Finished in Amber and Black with a geometric design with a deco feel as the interlocking frame creates a spiralling effect. This Mirror is o
M012,M012 Brass and Glass Lantern - Jet Set by Eichholtz,Lighting,4 x,"€3,290.00",No,1,26/09/2017,"['https://file.4pm.ie/807/c195eb96.jpg', 'https://file.4pm.ie/807/fe2201a8.jpg', 'https://file.4pm.ie/807/5a5b9c43.jpg', 'https://file.4pm.ie/807/a41e21b2.jpg']","Height: 33 (84cm), Width: 22.75 (58cm); Materials: Glass"
M013,M013 Sold Modern Lines meet an Antique Finish - Mid Century Design,Recently Sold,3 x,€690.00,No,2,12/05/2025,"['https://file.4pm.ie/807/6b5f3542.jpg', 'https://file.4pm.ie/807/d467f586.jpg', 'https://file.4pm.ie/807/c065dfdc.jpg']","Height: 43.25 (110cm), Width: 27.5 (70cm); Materials: Glass, Mahogany"
M014,M014 Vintage Sunburst Convex Mirror - Mid Century - Modern,Mirrors,5 x,€525.00,No,1,10/12/2022,"['https://file.4pm.ie/808/f3f5a8b0.jpg', 'https://file.4pm.ie/808/f92109cc.jpg', 'https://file.4pm.ie/808/93c1a79b.jpg', 'https://file.4pm.ie/808/2059806.jpg', 'https://file.4pm.ie/808/9ba6b46b.jpg']",Inspired by The Palace of Versailles this Mirror creates a dynamic designer statement. The Sunburst Convex Mirror radiates in all direction and will create a superb focal point in your choosen locatio
M015,M015 Pair Art Deco Style - Column Lamps - Bronze and Ivory Shades - Superb Design,Lighting,2 x,€495.00,No,1,08/08/2017,"['https://file.4pm.ie/773/3b1ddf7a.jpg', 'https://file.4pm.ie/773/f931f009.jpg']","Height: 16.5 (42cm); Materials: Bronze, Glass, Ivory"
M016,M016 Wonderful Nickel and Lucite Chandelier - Superb Design,Lighting,4 x,"€1,190.00",No,1,14/02/2017,"['https://file.4pm.ie/756/a4b0b173.jpg', 'https://file.4pm.ie/756/7418f239.jpg', 'https://file.4pm.ie/756/fdf1e17c.jpg', 'https://file.4pm.ie/756/b66fec6b.jpg']",Superb Nickel and Lucite Chandelier which will bring glitz and glamour into your interior.The chandelier has an speherical structure cast from nickel and comes adorned with circular bands of lucite wh
M017,M017 Sold Pair Art Deco Style - Column Lamps - Nickel and Opal White Shades - Superb Design,Recently Sold,3 x,€825.00,No,2,11/12/2020,"['https://file.4pm.ie/799/4c5d4bf1.jpg', 'https://file.4pm.ie/799/87106e88.jpg', 'https://file.4pm.ie/799/12fb3dfe.jpg']",Height: 21.5 (55cm); Materials: Glass; Provenance: Ireland
M018,M018 Sold The Matrix Lantern - Modern Cutting edge Style - Mid Century - Modern,Recently Sold,2 x,"€1,200.00",No,2,13/06/2020,"['https://file.4pm.ie/809/ee0b28e8.jpg', 'https://file.4pm.ie/809/d3083a72.jpg']",Height: 30.7 (78cm)
M019,M019 Sold Art Deco Inspired Mirror - Nickel and Gold - Mid Century - Modern,Recently Sold,3 x,€700.00,No,2,07/12/2024,"['https://file.4pm.ie/809/2a16e28f.jpg', 'https://file.4pm.ie/809/483e7993.jpg', 'https://file.4pm.ie/809/ca457f58.jpg']","Width: 40.5 (103cm); Materials: Glass, Gold"
M020,M020 Vintage - Large - Venini Style - Crystal and Nickel - Gigi Eichholtz,Lighting,4 x,"€4,750.00",No,1,27/09/2017,"['https://file.4pm.ie/808/792f6eb0.jpg', 'https://file.4pm.ie/808/c9fb511.jpg', 'https://file.4pm.ie/808/10db8a9.jpg', 'https://file.4pm.ie/808/1638464b.jpg']",Height: 34.5 (88cm)
M021,M021 Sold The Ibex Coffee Table - After Alaine Chervet - Bevelled Clear Glass - Mid Century - Modern,Recently Sold,4 x,"€1,650.00",No,2,20/07/2018,"['https://file.4pm.ie/810/7d35fe29.jpg', 'https://file.4pm.ie/810/9a03ebce.jpg', 'https://file.4pm.ie/810/54450339.jpg', 'https://file.4pm.ie/810/9dd8d02b.jpg']","Height: 18 (46cm); Materials: Bronze, Glass"
M022,M022 Sold Large Floral Bouquet Pendent in Glass and Antique Brass,Recently Sold,4 x,"€3,150.00",No,2,15/01/2022,"['https://file.4pm.ie/810/83b002e9.jpg', 'https://file.4pm.ie/810/a6e5f524.jpg', 'https://file.4pm.ie/810/41f5f239.jpg', 'https://file.4pm.ie/810/33ba0c84.jpg']","Height: 39.25 (100cm), Width: 39.25 (100cm); Materials: Glass"
M023,M023 Sold Superb Sinatra Chair - Upholstered and Comfortable - Mid Century - Modern,Recently Sold,5 x,"€1,350.00",No,2,21/04/2021,"['https://file.4pm.ie/810/4413417a.jpg', 'https://file.4pm.ie/810/cd1212a2.jpg', 'https://file.4pm.ie/810/2808530d.jpg', 'https://file.4pm.ie/810/fb660e.jpg', 'https://file.4pm.ie/810/9d5811e6.jpg']","Height: 41.3 (105cm), Depth: 39.3 (100cm), Width: 32.2 (82cm)"
M024,M024 Sold Laurel Design Circular Mirror - Bevelled Glass,Recently Sold,4 x,"€1,190.00",No,2,30/11/2024,"['https://file.4pm.ie/802/93aa8589.jpg', 'https://file.4pm.ie/802/c28ac3d6.jpg', 'https://file.4pm.ie/802/bac723f0.jpg', 'https://file.4pm.ie/802/57e5d543.jpg']",Materials: Glass
M025,M025 Vintagr Brass Mirror with twin Side Lights - Eichholtz Beaumont,Mirrors,2 x,"€2,550.00",No,1,23/11/2023,"['https://file.4pm.ie/935/d4a4e79f.png', 'https://file.4pm.ie/935/c9a03d92.png']","Height: 55 (140cm), Width: 35.5 (90cm)"
M026,M026 Sold Rare Austrian Emil Stejnar Nickel Sputniq Satrburst Chandelier Circa 1960,Recently Sold,5 x,€990.00,No,2,03/10/2021,"['https://file.4pm.ie/791/f167db28.jpg', 'https://file.4pm.ie/791/f7afcdae.jpg', 'https://file.4pm.ie/791/2781935f.jpg', 'https://file.4pm.ie/791/820155d3.jpg', 'https://file.4pm.ie/791/42ac4f1e.jpg']",Features: Rare piece
M027,M027 Sold Beautiful Vintage Desk - Eucalyptus and Bronze - Bodil Kjaer,Recently Sold,1 x,"€4,500.00",No,2,28/11/2018,['https://file.4pm.ie/738/3cff67aa.jpg'],"Height: 30 (76cm), Depth: 21.6 (55cm), Width: 63 (160cm); Materials: Bronze"
M028,M028 Vintage - Large - Venini Style - Crystal and Gilt - Gigi by Eichholtz,Lighting,5 x,"€4,750.00",No,1,14/10/2017,"['https://file.4pm.ie/811/4dcb0b4d.jpg', 'https://file.4pm.ie/811/c1b81eba.jpg', 'https://file.4pm.ie/811/c86366f9.jpg', 'https://file.4pm.ie/811/96d6c8ee.jpg', 'https://file.4pm.ie/811/fbb457f0.jpg']",Height: 34.5 (88cm)
M029,M029 1950's Inspired Green Mirror - Mid Century Geometric Design,Newest Listings - Art and Antique Gallery Dublin,3 x,"€1,495.00",No,1,14/07/2025,"['https://file.4pm.ie/811/f57d0228.jpg', 'https://file.4pm.ie/811/c001dfea.jpg', 'https://file.4pm.ie/811/3e295469.jpg']","Height: 41 (106cm), Width: 31 (81cm); Materials: Glass"
M032,M032 Patinated Bronze and Glass Lantern - The Avery Chandelier Mid Century - Modern,Lighting,2 x,"€1,750.00",No,1,19/10/2017,"['https://file.4pm.ie/812/c71d7ce7.jpg', 'https://file.4pm.ie/812/fad8cb4c.jpg']","Height: 30 (76cm), Width: 15 (38cm); Materials: Bronze, Glass"
M033,M033 Sold Set of Four - Chinese Imperial Plates in print - Framed,Recently Sold,5 x,"€1,550.00",No,2,20/02/2021,"['https://file.4pm.ie/749/86ce9558.jpg', 'https://file.4pm.ie/749/790014ba.jpg', 'https://file.4pm.ie/749/37022bc0.jpg', 'https://file.4pm.ie/749/62750754.jpg', 'https://file.4pm.ie/749/92ae1277.jpg']","Height: 31.5 (80cm), Width: 31.5 (80cm); Materials: Glass"
M034,M034 Large Continental Lantern - Glass and Bronze Finish - The Lights,Recently Sold,3 x,"€1,850.00",No,2,05/09/2024,"['https://file.4pm.ie/912/cb093068.jpg', 'https://file.4pm.ie/912/d85949d6.jpg', 'https://file.4pm.ie/912/fa2abd76.jpg']","Materials: Bronze, Glass"
M035,M035 The Marco Polo - Murano Inspired Chandelier - Italian Design - Venini,Lighting,1 x,"€2,990.00",No,1,30/07/2016,['https://file.4pm.ie/683/a3e26354.jpg'],"Height: 27.5 (70cm), Height: 31.75 (80.5cm)"
M036,M036 Heavy Polished Brass Ceiling Light - 1950's Inspired - Sputniq,Lighting,1 x,"€1,990.00",No,1,29/10/2016,['https://file.4pm.ie/740/cc397b10.jpg'],"This Large and Heavy 1950's inspired Ceiling Light will add dramatic 'starburst' impact to any room's design. It comes complete with Chain, wired and has 12 bulbs. It is heavy so please note if you ne"
M037,M037 Coffee Table - Modular - Stainless Steel and Glass - Mid Century - Modern,Furniture,3 x,"€2,150.00",No,1,21/10/2017,"['https://file.4pm.ie/813/ba250e6.jpg', 'https://file.4pm.ie/813/e3dd06e1.jpg', 'https://file.4pm.ie/813/653a2352.jpg']",Materials: Glass
M038,M038 Brass Framed 1950's inspired Wall Mirror,Mirrors,2 x,€725.00,No,1,23/10/2017,"['https://file.4pm.ie/813/f5d95329.jpg', 'https://file.4pm.ie/813/997c1e0b.jpg']","Height: 28.25 (72cm), Width: 24 (61cm)"
M039,M039 Sotheby's 1997 Catalogues - Sale Duke and Duchess Windsor,Newest Listings - Art and Antique Gallery Dublin,7 x,"€2,450.00",No,1,12/01/2025,"['https://file.4pm.ie/946/9910f8f7.jpg', 'https://file.4pm.ie/946/53f350.jpg', 'https://file.4pm.ie/946/fcc2805e.jpg', 'https://file.4pm.ie/946/9cab836d.jpg', 'https://file.4pm.ie/946/f10d015d.jpg', 'https://file.4pm.ie/946/6575e47a.jpg', 'https://file.4pm.ie/946/3fecaeca.jpg']",Width: 9.25 (23.5cm)
M040,M040 Large Venini Chandelier - Carlo Nason - Italian - Murano - Eichholtz,Lighting,4 x,"€2,300.00",No,1,12/09/2016,"['https://file.4pm.ie/715/6789d379.jpg', 'https://file.4pm.ie/715/6462ba36.jpg', 'https://file.4pm.ie/715/6d5a2fbf.jpg', 'https://file.4pm.ie/715/8ab8ce8f.jpg']",Height: 27.5 (70cm); Provenance: Ireland; Features: Rare piece
M041,M041 Large Vintage Pair Italian Chandeliers - Venetian Design,Lighting,4 x,"€6,500.00",No,1,22/10/2016,"['https://file.4pm.ie/739/9c20c2d0.jpg', 'https://file.4pm.ie/739/fe5ed8f3.jpg', 'https://file.4pm.ie/739/9761d7ae.jpg', 'https://file.4pm.ie/739/9c5db85c.jpg']",Height: 28 (55cm)
M042,M042 Rare Pair Chandeliers - Venini - Italy - Superb Spiral Design Circa 1960,Lighting,2 x,"€4,900.00",No,1,14/06/2016,"['https://file.4pm.ie/712/b6b128bf.jpg', 'https://file.4pm.ie/712/71e849c8.jpg']",Provenance: Ireland; Features: Rare piece
M043,M043 Spectacular Designed Pair of Floral Brass Lamps,Lighting,5 x,"€2,350.00",No,1,25/01/2017,"['https://file.4pm.ie/752/46d9dcb5.jpg', 'https://file.4pm.ie/752/fb3c01f9.jpg', 'https://file.4pm.ie/752/4d7d45bb.jpg', 'https://file.4pm.ie/752/f2675743.jpg', 'https://file.4pm.ie/752/5f2663d0.jpg']",Height: 43 (110cm)
M044,M044 Pair Art Nouveau Style - Column Lamps Superb Design,Lighting,3 x,€495.00,No,1,24/08/2017,"['https://file.4pm.ie/798/8c8700e4.jpg', 'https://file.4pm.ie/798/790886ca.jpg', 'https://file.4pm.ie/798/bc0344fd.jpg']","Height: 15.25 (39cm); Materials: Bronze, Glass"
M044,M044 Pair Art Nouveau Style - Column Lamps Superb Design,Luxury Table Lamps and Lighting - Antique Lamps,3 x,€495.00,No,1,26/08/2017,"['https://file.4pm.ie/799/191e729.jpg', 'https://file.4pm.ie/799/f010ff02.jpg', 'https://file.4pm.ie/799/1975cb84.jpg']","Height: 15.25 (39cm); Materials: Bronze, Glass"
M045,M045 Stunning 1950's designed Dresser - Highland by Eichholtz,Furniture,5 x,"€4,550.00",No,1,14/09/2017,"['https://file.4pm.ie/804/5903c291.jpg', 'https://file.4pm.ie/804/5d8b0858.jpg', 'https://file.4pm.ie/804/ed79e264.jpg', 'https://file.4pm.ie/804/8718bcdf.jpg', 'https://file.4pm.ie/804/517096d2.jpg']","Height: 32 (82cm), Width: 71 (181cm), Depth: 18 (46cm); Materials: Oak"
M046,M046 Pair of Elegant Side Tables - Wonderful Design - Antique Brass,Furniture,4 x,"€1,750.00",No,1,25/02/2022,"['https://file.4pm.ie/749/1395348f.jpg', 'https://file.4pm.ie/749/7fe931b7.jpg', 'https://file.4pm.ie/749/4a05ea3a.jpg', 'https://file.4pm.ie/749/61a241a5.jpg']","Width: 17 (43cm), Depth: 12.5 (32cm), Height: 32.25 (82cm); Materials: Glass"
M047,M047 Sold Set of 6 Framed Pietro Santi Bartoli Engravings,Recently Sold,6 x,€790.00,No,2,21/12/2018,"['https://file.4pm.ie/795/9479121a.jpg', 'https://file.4pm.ie/795/b759404b.jpg', 'https://file.4pm.ie/795/988bc89d.jpg', 'https://file.4pm.ie/795/afa2ef3e.jpg', 'https://file.4pm.ie/795/9c259dd4.jpg', 'https://file.4pm.ie/795/74b5d51c.jpg']","Width: 17.25 (44cm), Height: 18.75 (48cm)"
M049,M049 Sold Large Set of 4 Hand Coloured Engravings - Wedgewood 1760,Recently Sold,5 x,€790.00,No,2,23/09/2021,"['https://file.4pm.ie/749/d1be6f6b.jpg', 'https://file.4pm.ie/749/5240c487.jpg', 'https://file.4pm.ie/749/f4046124.jpg', 'https://file.4pm.ie/749/e7442472.jpg', 'https://file.4pm.ie/749/1a7204dd.jpg']","Height: 22.75 (57.5cm), Width: 16.5 (42.5cm); Materials: Ivory"
M050,M050 Danish Watercolour Jørgen Myller Circa 1960 - Rare,Paintings and Engravings,2 x,€800.00,No,1,14/08/2015,"['https://file.4pm.ie/629/8fa27315.jpg', 'https://file.4pm.ie/629/74b5561a.jpg']","Width: 22.5 (57cm), Height: 31.5 (80cm); Features: Rare piece"
M051,M051 Danish Watercolour Jørgen Myller Circa 1960 - Rare,Paintings and Engravings,1 x,€950.00,No,1,11/08/2015,['https://file.4pm.ie/628/a333e0f6.jpg'],"Width: 25.5 (65cm), Height: 30 (76cm); Features: Rare piece"
M052,M052 Sold Superb Italian Chandelier Circa 1950 - Crystal,Recently Sold,2 x,"€1,900.00",No,2,11/01/2025,"['https://file.4pm.ie/851/707ff47b.jpg', 'https://file.4pm.ie/851/dd80175c.jpg']",Provenance: Ireland; Features: Rare piece
M053,M053 Pair of Odeon Wall Lights - Nickel - Eichholtz,Lighting,4 x,€990.00,No,1,01/06/2023,"['https://file.4pm.ie/930/781231f4.jpg', 'https://file.4pm.ie/930/c8cfd48b.jpg', 'https://file.4pm.ie/930/b740021d.jpg', 'https://file.4pm.ie/930/f3a196a2.jpg']","Height: 11 (28cm), Width: 8 (20cm), Depth: 5 (13cm); Materials: Glass"
M054,M054 Large Art Deco Design Clear Crystal Chadelier - Vittoria - Eichholtz,Lighting,4 x,"€3,490.00",No,1,07/11/2017,"['https://file.4pm.ie/816/c8f8c102.jpg', 'https://file.4pm.ie/816/caa0b9d5.jpg', 'https://file.4pm.ie/816/1c4da5ee.jpg', 'https://file.4pm.ie/816/108d0106.jpg']",Height: 26.5 (67cm)
M055,M055 Nickel and Glass Lantern - The Avery Chandelier Mid Century - Modern,Lighting,2 x,"€1,750.00",No,1,12/11/2017,"['https://file.4pm.ie/816/4153c944.jpg', 'https://file.4pm.ie/816/462c7ec3.jpg']","Height: 30 (76cm), Width: 15 (38cm); Materials: Bronze, Glass"
M056,M056 Sold The Octagon Bevelled luxury Mirror - Mid Century-Modern,Recently Sold,2 x,"€1,350.00",No,2,21/08/2024,"['https://file.4pm.ie/817/232ede1e.jpg', 'https://file.4pm.ie/817/3f58c430.jpg']","Height: 43 (110cm), Width: 43 (110cm); Provenance: Ireland"
M057,M057 Sold Nickel Birdcage Themed Four Light Lantern - Mid Century-Modern,Recently Sold,4 x,"€2,850.00",No,2,15/01/2021,"['https://file.4pm.ie/817/ee0f88fe.jpg', 'https://file.4pm.ie/817/31d67d22.jpg', 'https://file.4pm.ie/817/db4ccffe.jpg', 'https://file.4pm.ie/817/bf7ac9d0.jpg']","Height: 31.75 (81cm), Width: 15 (38cm), Depth: 15 (38cm); Provenance: Ireland"
M058,M058 Pair Lantern Monticello - Eichholtz - Large Size,Lighting,5 x,"€2,850.00",No,1,25/04/2023,"['https://file.4pm.ie/929/cf2c1cf2.jpg', 'https://file.4pm.ie/929/73d24bb8.jpg', 'https://file.4pm.ie/929/b586fb2c.jpg', 'https://file.4pm.ie/929/7318d8bf.jpg', 'https://file.4pm.ie/929/47713064.jpg']",Height: 32.5 (83cm); Materials: Glass
M059,M059 Sold Vintage Smoked Shade and Nickel Sputnik Chandelier,Recently Sold,1 x,"€1,300.00",No,2,02/07/2024,['https://file.4pm.ie/728/785b95ea.jpg'],Height: 28.75 (73cm)
